sentence	label
rt usrId we re in nepal aiming to help 350 00 people hit by the earthquake providing clean water toilets amp ; httpAddress httpAddress	1
nepal kolkata god be with httpAddress prayers with every victim httpAddress	1
what s in the future of #adventure #travel after the #nepalearthquake ? httpAddress httpAddress	0
heard of #nepalearthquake such sad httpAddress condolences g0 t0 all families that lost a life and t0 all the httpAddress keep and stay httpAddress	1
rt usrId garuda and king bhupatindra malla figures knocked off pedestal now inside patan httpAddress #nepalquake httpAddress	0
rt usrId the walls of norvic hospital are cracked open #nepalearthquake httpAddress	0
rt usrId update death toll rises as reports confirm nearly 1 400 dead in nepal earthquake httpAddress	1
rt usrId follow usrId #ifrc for information on global #redcross response to httpAddress	1
rt usrId unicef is taking action to help children families affected by the devastating httpAddress to help httpAddress	1
rt usrId httpAddress #danfredinburg dan fredinburg google exec avid climber dan fredinburg killed in massive nepal quak	1
rt usrId if u r donating to any charity on usrId usrId httpAddress r funding xtian orgs that ll use #nepalearthquake to httpAddress inst	1
buried for D days and still alive five days after a massive earthquake decimated large swaths of nepal httpAddress httpAddress	1
rt usrId #canada is sending #dart disaster assistance response team to #nepal #nepalearthquake	1
women s golf no1 lydia ko to donate any winnings to disaster hit httpAddress you wonderful generous woman ! httpAddress	1
rt usrId #prayfornepal f every life is httpAddress where to donate httpAddress	1
its feeling very sad know about the earthquake in nepal after dying of thousands of httpAddress very terrific	1
httpAddress we are lighting candles httpAddress please take a little time off from your daily httpAddress	1
rt usrId usrId this world that we live in is broken and httpAddress we need hope #baltimore #nepal so true my friend !	1
rt usrId social media pitches in for nepal quake aftermath httpAddress	1
kontext bat rt wsj google executive dan fredinburg killed in everest avalanche after nepal earthquake httpAddress	1
extremely sad httpAddress	1
how does the world do something tangible for the people of nepal after earthquake kills at least 718 ? usrId httpAddress	1
rt usrId usrId 62yro crawled out from under rubble of house she spent her life httpAddress #nepalquake httpAddress	0
rt usrId prayers sent to all those effected by nepal earthquake f #candy #sasusaku #nepalearthquake #naruto httpAddress	1
rt usrId fplease pray amp ; do all you can to help all affected by the #nepalearthquake please take a moment now amp ; pray for hope httpAddress	1
httpAddress cancel all foreign aid to indonesia 605m in current budget httpAddress send it to nepal httpAddress #bali9 #auspol	1
rt usrId #msghelpearthquakevictims shocked !! hearing earthquake in nepal n some parts of httpAddress i pray to god to save his child	1
usrId httpAddress have those httpAddress our thoughts also with the people of httpAddress	1
#israel sending aid team to #nepalearthquake httpAddress via usrId	1
httpAddress help my #fundraiser #nepal #earthquake httpAddress #donate amp ; spread the httpAddress every #dollar httpAddress httpAddress #helpnepal	1
rt usrId nepalquake despite heavy rain usrId completed food distributions in gorkha httpAddress httpAddress httpAddress	1
nepal earthquake relief fund httpAddress via usrId cc usrId usrId usrId usrId #nepalquake	1
rt usrId httpAddress is ignoring the real situation in httpAddress and also why undermine israels humanitarian efforts in #nepal ? h	1
usrId usrId not only indians but who ever wants shelter from nepal migrants to be kept in rehabilitation httpAddress	1
rt usrId kalighat ! prayed for all of us !! my deepest prayers for lives in httpAddress to endure heal n find peace ! #faith ht	1
D lakhs foreigners majority of them are mountaineers are stranded in httpAddress	1
#nepal you re not httpAddress	1
over DD dead in nepal so httpAddress in a matter of httpAddress in a sickening way climate change alarmists wish they had that httpAddress they have 0 .	1
call free from india to nepal via airtel . httpAddress	1
pray for nepal httpAddress	1
#baltimoreriots look at all those poor people who died in #nepalearthquake and ur worried about #rioting n #violence #nepalquake	1
let s all help those poor people in httpAddress if you can t contribute httpAddress least make a concerted effort to at least buy nepalese httpAddress	1
rt usrId yoshadhara mahabir patan ppl drying traditional sukul after last nite s httpAddress old houses down new still up . httpAddress	0
very sad httpAddress	1
us deploys new military assets to nepal as death toll from earthquake grows world socialist web site httpAddress #warnews	1
rt usrId old towns in kathmandu valley devastated times of india times of indiaold towns in kathmandu valley httpAddress httpAddress	0
heartbreaking httpAddress	1
httpAddress still out of our httpAddress scared and httpAddress #nepalstrong #nepalquakerelief httpAddress	1
i am hurry to see new days and coming days httpAddress #nepalquake	1
another httpAddress #nepalquake	1
rt usrId were providing children with food shelter and httpAddress support our #nepalearthquake appeal with httpAddress httpAddress	1
usrId really hope the operation to rescue the kid be httpAddress prayers #nepalearthquake	1
#nepalearthquake great work by indian modi govt !	1
state dept confirm that D httpAddress citizens died in nepal on april 25 . us expresses its deepest condolences to family amp ; friends of httpAddress	1
rt usrId india s response was like extending a blank cheque nepal httpAddress outlook wires	1
epic !! httpAddress	0
horrid to see destruction of nepal s heritage buildings amitabh bachchan amitabh bachchan has mourned the httpAddress httpAddress	0
how to help nepal DD charities delivering critical support to nepal earthquake victims httpAddress usrId	1
nepal earthquake day 2 in pictures httpAddress	0
rt usrId thoughts and prayers are with everyone who was involved in the nepal httpAddress praying for the families of those who lost t	1
aircraft to evacuate canadians set to arrive in earthquake hit nepal httpAddress	1
rt usrId lord please shower your love comfort and protection on those in nepal through this difficult httpAddress #prayfornepal httpAddress	1
rt usrId friends in httpAddress india assisted in evacn from nepal of DD nationals from DD countries via commercial amp ; iaf aircraft httpAddress	1
i will keep nepal in my prayers i hope you guys can recuperate from this	1
praying for httpAddress f	1
rt timesnow large number of indians and locals rescued after httpAddress operation maitri stepped up . #indiawithnepal	1
i m still struggling to contact my family amp ; friends in #gorkha amp ; #dhadiing after #earthquake can anyone suggest me connecting them frm abroad ?	1
rt usrId the art of living centre in kathmandu converted into a shelter httpAddress DD people who have lost their homes stayed http	1
rt usrId #baylor students gathered on campus tonight to pray for those affected by the httpAddress httpAddress	1
my heart breaking into pieces to see my dear kathmandu tearing apart like httpAddress #godsavenepal httpAddress httpAddress	1
rt usrId news of #nepal is scary and httpAddress my deepest sympathies and condolences to all who are httpAddress	1
rt usrId rt british archeologist terrified after narrowly escaping death in nepalese earthquake usrId usrId ht	1
rt usrId i ve just donated to the dec nepal earthquake httpAddress you can help httpAddress please give now httpAddress	1
how to help earthquake victims in nepal httpAddress via usrId	1
rt usrId tanya plibersek we should do whatever we can to assist the countries hit by this natural disaster #nepalearthquake #auspol	1
beautiful httpAddress	1
usrId is there anyway you can post his pic so someone may find him in nepal im his daughter living in md	1
3novices nepal quake flights to kathmandu put on hold httpAddress budget carrier spicejet and indigo have also decided not to	0
race against time ! people are still trapped inside ! httpAddress #nepal #kathmandu #earthquake #pleasedonate generously !	1
usrId chinas #tibet severely affected by #nepalearthquake ; houses collapsed communications cut off #nepal httpAddress	0
httpAddress httpAddress	1
rt usrId thoughts amp ; prayers with nepal amp ; the nepali httpAddress #nepalearthquake #staystrong #prayfornepal httpAddress	1
rt usrId shiromani gurdwara parbandhak committee will send 25 00 food packets daily to nepal #indiawithnepal	1
